User_Id	Pos	Neg	Nut	Total
amzn1.account.AFADTIW5UOOOAVXMAWHGQDWVMZAQ	0.5433618	0.3052251	0.1514131	6
amzn1.account.AFZTH7PPKNESV7EWEWWA3TNXRNVA	0.6549854	0.03020025	0.3148143	3
amzn1.account.AHHMP7COWUNPZEV6QJW3SYHGAIFQ	0.6569057	0.1465329	0.1965614	3
amzn1.account.AGNS34THXOG3LCJ767U5LXWJDVVA	0.1098225	0.2285943	0.6615831	3
amzn1.account.AGXMLKLUECNBGGEKB5CUVY3JA3QA	0.5269676	0.2628769	0.2101555	4
amzn1.account.AEO3NBBKNXRKAC2YWYB4UWARN5VQ	0.01741521	0.9209675	0.0616174	1
amzn1.account.AF4FCXNB5JNS5MCVCAHP7USM4YDA	0.4393102	0.285742	0.2749479	4
amzn1.account.AGRCPCCYOKPI6PN6NCJBP2KGOTBQ	0.003251439	0.4031437	0.5936048	3
amzn1.account.AELM5FD4FDWXOJSH4XZXFN6FDM4A	0.02904962	0.04944352	0.9215069	1
amzn1.account.AHMAWZLGAO5NGVUXZBDA2LVK5FIQ	0.1543538	0.3887236	0.4569226	7
amzn1.account.AEQYSGEDKJ34BCRBR4UPCKIHYGMQ	0.02031564	0.3519341	0.6277503	2
amzn1.account.AHHTN2EKFFP4JLAC7BDF6FZUNSOA	0.2273286	0.4307175	0.3419539	6
amzn1.account.AEF3ZGWN3X43FXE7B47R4EDCFHQQ	0.5767173	0.3419594	0.0813233	5
amzn1.account.AGU6L5RG4E47MODXCBWRNPURP2RQ	0.5971619	0.3438226	0.05901547	6
amzn1.account.AFZ3FX66DZKKJBNU3VU2F65FCPTA	0.01527702	0.002853346	0.9818696	1
amzn1.account.AEYLUBAIMVGRKHV43PZOZEISKZSA	0.5823284	0.1822975	0.2353741	5
amzn1.account.AHVPAPUFJYAPK66JPEER6R26IMBA	0.6673371	0.3208852	0.01177766	3
amzn1.account.AGWYDIKG3QOWPOKK55UAHBSFHDDA	0.05294121	0.5356662	0.4113926	1
amzn1.account.AFIBIKVZWDUQ2HFXIKGCEGLKLDXQ	0.3556163	0.1491654	0.4952183	3
amzn1.account.AGEJFGL75JTU6FYZBCFWDFXNJ7TQ	0.1729526	0.6315464	0.195501	13
amzn1.account.AGNMBZBBPVUCZRE4DKRCI35GTNYQ	0.07607684	0.5146247	0.4092984	5
amzn1.account.AFK4NQXRJZDUXJWK2BD3NQXWJ6OQ	0.13919	0.1787989	0.6820111	2
amzn1.account.AHF3QM5X4KHZJI4OVNLFIIHJKO3Q	0.240722	0.3928782	0.3663997	5
amzn1.account.AF2DP5BJYDQV43RQG45QY5D7JZAQ	0.1548631	0.6153145	0.2298225	4
amzn1.account.AHILA5ULDEU4AFL3PDAGZBMIRS4A	0.003449003	0.9595512	0.03699984	5
amzn1.account.AFADOAKMU2LX7Y5PJ7TASUBJOR7Q	0.219306	0.5346242	0.2460699	7
amzn1.account.AFRKYUPXQQHFSWNK7UUNZUQJM5WQ	0.4939876	0.3230339	0.1829785	2
amzn1.account.AGH5JKQNDIPZ5CXCRYKKLEEOGHZQ	0.08406985	0.8147254	0.1012048	3
amzn1.account.AGKBH4YUOGRLG3C2MGGAMNNBCSUA	0.004334933	0.7585772	0.2370878	4
amzn1.account.AHKEPW7W43S4NEHAN5N7Z5R72AGA	0.01267437	0.9246684	0.06265733	1
amzn1.account.AGN4GJGJ5Y6SL2KOFK6CR7JGVWYQ	0.01603763	0.8281189	0.1558434	4
amzn1.account.AH24NFN77VV462L3MXKMVLQTTSJA	0.01459265	0.8857503	0.09965704	6
amzn1.account.AG5PDSZQ35PM6LUMBMSX6Z6RZNVQ	0.1491486	0.7127714	0.1380801	6
amzn1.account.AHMQBWLG67NNZGOBSXIMOZYIQD3Q	0.1013222	0.5265583	0.3721195	8
amzn1.account.AE3EHRXED4F555IQLIYKF5P2ZXRA	0.01135241	0.7320021	0.2566455	5
