Uid	Term	Term_Score
12775	series	43.50402
12776	all	100
12776	franchise	63.0741
12777	all	100
12777	series	43.50402
12778	all	100
12778	content	40.18618
12778	dlc	66.85033
12779	all	100
12779	content	40.18618
12779	plot	71.51877
12780	all	100
12781	all	100
12781	franchise	63.0741
12781	far cry	5.993096
12781	primal	48.95422
12782	all	100
12782	far cry series	10.18036
12782	primal	48.95422
12783	all	100
12783	series	43.50402
12784	all	100
12784	franchise	63.0741
12784	far cry	5.993096
12785	all	100
12785	far cry series	10.18036
12786	all	100
12786	dlc	66.85033
12787	all	100
12787	content	40.18618
12788	all	100
12788	far cry	5.993096
12788	series	43.50402
12788	primal	48.95422
12789	all	100
12789	primal	48.95422
12789	dlc	66.85033
12789	fc	45.14354
12790	all	100
12790	far cry series	10.18036
12791	all	100
12792	all	100
12792	far cry series	10.18036
12793	all	100
12794	all	100
12794	content	40.18618
12794	dlc	66.85033
12795	all	100
12795	content	40.18618
12796	all	100
12796	community	36.82689
12796	modding	23.18947
12796	fallout	21.79409
12796	game	21.72597
12797	all	100
12797	dlc	66.85033
12798	all	100
12798	game	21.72597
12799	all	100
12800	all	100
12800	far cry series	10.18036
12801	all	100
12801	content	40.18618
12802	all	100
12802	far cry series	10.18036
12803	all	100
12803	dlc	66.85033
12804	all	100
12805	all	100
12805	dlc	66.85033
12806	all	100
12806	content	40.18618
12807	all	100
12808	all	100
12809	all	100
12809	cult	80.41459
12810	all	100
12811	all	100
12811	far cry series	10.18036
12812	all	100
12812	cult	80.41459
12813	all	100
12814	all	100
12814	dlc	66.85033
12815	all	100
12816	all	100
12816	series	43.50402
12817	all	100
12817	series	43.50402
12818	all	100
12819	all	100
12820	all	100
12820	ubisoft	49.48613
12821	all	100
12821	microtransactions	45.14354
12821	franchise	63.0741
12821	far cry	5.993096
12822	all	100
12822	content	40.18618
12823	all	100
12823	far cry	5.993096
12824	all	100
12824	franchise	63.0741
12825	all	100
12826	all	100
12827	all	100
12827	mods	32.652
12828	all	100
12828	dlc	66.85033
12829	all	100
12829	series	43.50402
12830	all	100
12830	franchise	63.0741
12830	ubisoft	86.45049
12830	game	38.16782
12831	all	100
12831	dlc	66.85033
12832	all	100
12832	content	40.18618
12833	all	100
12834	all	100
12835	all	100
12836	all	100
12836	content	40.18618
12837	all	100
12837	ubisoft	49.48613
12837	content	40.18618
12837	farcry	60.34614
12838	all	100
12838	dlc	66.85033
12839	all	100
12839	content	40.18618
12840	all	100
12840	ending	71.2765
12840	story	59.94361
12840	dlc	66.85033
12841	all	100
12841	franchise	63.0741
12841	far cry	5.993096
12842	all	100
12842	content	40.18618
12842	dlc	66.85033
12843	all	100
12843	dlc	66.85033
12844	all	100
12844	content	40.18618
12845	all	100
12845	far cry	5.993096
12845	primal	48.95422
12846	all	100
12847	all	100
12848	all	100
12848	dlc	66.85033
12849	all	100
12849	franchise	63.0741
12849	far cry	5.993096
12850	all	100
12850	franchise	63.0741
12851	all	100
12851	far cry	5.993096
12851	series	43.50402
12852	all	100
12853	all	100
12853	series	43.50402
12854	all	100
12854	content	40.18618
12855	all	100
12855	content	40.18618
12856	all	100
12856	ubisoft	86.45049
12856	game	38.16782
12857	all	100
12857	series	43.50402
12857	primal	48.95422
12857	farcry	60.34614
12858	all	100
12858	content	40.18618
12859	all	100
12859	microtransactions	45.14354
12860	all	100
12861	all	100
12861	dlc	66.85033
12862	all	100
12862	dlc	66.85033
12863	all	100
12863	content	40.18618
12864	all	100
12864	franchise	63.0741
12865	all	100
12865	far cry series	10.18036
12866	all	100
12866	series	43.50402
12867	all	100
12868	all	100
12868	full price	5.650233
12869	all	100
12869	dlc	66.85033
12870	all	100
12870	dlc	66.85033
12871	all	100
12871	series	43.50402
12872	all	100
12872	content	40.18618
12873	all	100
12873	series	43.50402
12874	all	100
12874	game	39.44459
12874	60	36.8259
12875	all	100
12875	dlc	66.85033
12876	all	100
12876	content	40.18618
12876	farcry	60.34614
12877	all	100
12878	all	100
12878	series	43.50402
12879	all	100
12879	series	43.50402
12880	all	100
12881	all	100
12881	franchise	63.0741
12881	farcry	78.82431
12882	all	100
12883	all	100
12884	all	100
12885	all	100
12885	franchise	63.0741
12885	farcry	60.34614
12885	dlc	66.85033
12886	all	100
12887	all	100
12887	content	40.18618
12888	all	100
12888	franchise	63.0741
12888	fc	45.14354
12889	all	100
12889	far cry series	10.18036
12890	all	100
12891	all	100
12892	all	100
12893	all	100
12894	all	100
12894	content	40.18618
12895	all	100
12896	all	100
12896	franchise	63.0741
12896	far cry	5.993096
12897	all	100
12897	dlc	66.85033
12898	all	100
12898	dlc	66.85033
12899	all	100
12900	all	100
12901	all	100
12901	series	43.50402
12902	all	100
12903	all	100
12903	content	40.18618
12904	all	100
12904	dlc	66.85033
12905	all	100
12905	far cry series	10.18036
12906	all	100
12906	ubisoft	49.48613
12906	dlc	66.85033
12907	all	100
12907	dlc	66.85033
12908	all	100
12908	series	43.50402
12909	all	100
12910	all	100
12910	ubisoft	49.48613
12910	content	40.18618
12910	dlc	66.85033
12911	all	100
12912	all	100
12912	series	43.50402
12913	all	100
12913	content	40.18618
12913	dlc	66.85033
12914	all	100
12914	series	43.50402
12915	all	100
12915	content	40.18618
12915	dlc	66.85033
12916	all	100
12916	far cry series	10.18036
12917	all	100
12917	ubisoft	49.48613
12917	far cry	5.993096
12918	all	100
12919	all	100
12919	franchise	63.0741
12920	all	100
12920	content	40.18618
12921	all	100
12921	franchise	63.0741
12922	all	100
12923	all	100
12923	series	43.50402
12924	all	100
12924	franchise	63.0741
12924	far cry	5.993096
12925	all	100
12925	far cry series	10.18036
12926	all	100
12926	dlc	66.85033
12927	all	100
12928	all	100
12928	dlc	66.85033
12929	all	100
12929	series	43.50402
12930	all	100
12931	all	100
12931	fc	45.14354
12932	all	100
12932	franchise	63.0741
12933	all	100
12934	all	100
12934	series	43.50402
12935	all	100
12935	content	40.18618
12936	all	100
12936	content	40.18618
12937	all	100
12938	all	100
12938	content	40.18618
12939	all	100
12940	all	100
12940	content	40.18618
12940	dlc	66.85033
12941	all	100
12942	all	100
12942	content	40.18618
12943	all	100
12943	content	40.18618
12944	all	100
12944	content	40.18618
12945	all	100
12945	far cry	5.993096
12946	all	100
12946	dlc	66.85033
12947	all	100
12947	far cry series	10.18036
12948	all	100
12948	content	40.18618
12949	all	100
12950	all	100
12950	game	38.16782
12951	all	100
12952	all	100
12953	all	100
12953	dlc	66.85033
12954	all	100
12955	all	100
12955	farcry	60.34614
12956	all	100
12957	all	100
12958	all	100
12959	all	100
12960	all	100
12960	franchise	63.0741
12960	fc	45.14354
12961	all	100
12961	far cry series	10.18036
12962	all	100
12962	dlc	66.85033
12963	all	100
12964	all	100
12965	all	100
12966	all	100
12966	content	40.18618
12966	dlc	66.85033
12967	all	100
12968	all	100
12969	all	100
12969	content	40.18618
12970	all	100
12970	dlc	66.85033
12971	all	100
12971	dlc	66.85033
12972	all	100
12972	far cry series	10.18036
12973	all	100
12973	series	43.50402
12974	all	100
12974	franchise	63.0741
12975	all	100
12976	all	100
12977	all	100
12977	endings	62.45765
12978	all	100
12978	dlc	66.85033
12979	all	100
12979	dlc	66.85033
12980	all	100
12980	60	36.8259
12981	all	100
12981	franchise	63.0741
12981	far cry	5.993096
12982	all	100
12983	all	100
12984	all	100
12984	series	43.50402
12985	all	100
12985	series	43.50402
12986	all	100
12986	far cry series	10.18036
12987	all	100
12987	dlc	66.85033
12988	all	100
12989	all	100
12989	series	43.50402
12990	all	100
12991	all	100
12991	content	40.18618
12992	all	100
12993	all	100
12993	dlc	66.85033
12994	all	100
12995	all	100
12996	all	100
12996	far cry series	10.18036
12996	primal	48.95422
12997	all	100
12997	far cry	5.993096
12997	content	40.18618
12998	all	100
12998	cult	80.41459
12999	all	100
13000	all	100
13000	content	40.18618
13001	all	100
13002	all	100
13002	series	43.50402
13003	all	100
13003	ubisoft	49.48613
13003	series	43.50402
13004	all	100
13004	ubisoft	49.48613
13004	far cry	5.993096
13005	all	100
13006	all	100
13006	dlc	66.85033
13007	all	100
13007	franchise	63.0741
13008	all	100
13008	series	43.50402
13009	all	100
13009	county	65.05325
13010	all	100
13010	content	40.18618
13010	host	52.06739
13011	all	100
13011	content	40.18618
13012	all	100
13012	content	40.18618
13013	all	100
13014	all	100
13015	all	100
13016	all	100
13016	dlc	66.85033
13016	60	36.8259
13017	all	100
13017	content	40.18618
13017	dlc	66.85033
13018	all	100
13019	all	100
13019	dlc	66.85033
13020	all	100
13020	series	43.50402
13021	all	100
13021	far cry	6.988042
13022	all	100
13023	all	100
13023	far cry	5.993096
13023	series	43.50402
13024	all	100
13024	far cry series	10.18036
13025	all	100
13025	series	43.50402
13026	all	100
13027	all	100
13027	cult	80.41459
13028	all	100
13029	all	100
13030	all	100
13030	content	40.18618
13030	primal	48.95422
13030	farcry	60.34614
13031	all	100
13031	farcry	63.30667
13032	all	100
13032	franchise	63.0741
13033	all	100
13033	microtransactions	45.14354
13034	all	100
13035	all	100
13035	content	40.18618
13036	all	100
13037	all	100
13037	dlc	66.85033
13038	all	100
13039	all	100
13039	soundtrack	59.04026
13040	all	100
13041	all	100
13041	soundtrack	59.04026
13042	all	100
13043	all	100
13043	soundtrack	59.04026
13044	all	100
13045	all	100
13046	all	100
13047	all	100
13047	soundtrack	59.04026
13048	all	100
13049	all	100
13049	soundtrack	59.04026
13050	all	100
13050	soundtrack	59.04026
13051	all	100
13052	all	100
13053	all	100
13053	soundtrack	59.04026
13054	all	100
13054	soundtrack	59.04026
13055	all	100
13055	voice acting	6.659245
13056	all	100
13056	soundtrack	59.04026
13057	all	100
13057	guns	45.44962
13058	all	100
13059	all	100
13059	soundtrack	59.04026
13060	all	100
13061	all	100
13062	all	100
13063	all	100
13063	soundtrack	59.04026
13064	all	100
13064	visuals	49.85963
13065	all	100
13065	voice acting	6.659245
13066	all	100
13066	soundtrack	59.04026
13067	all	100
13068	all	100
13068	soundtrack	59.04026
13069	all	100
13069	cult	42.07018
13070	all	100
13070	voice acting	6.659245
13071	all	100
13072	all	100
13073	all	100
13074	all	100
13075	all	100
13076	all	100
13077	all	100
13078	all	100
13078	soundtrack	59.04026
13078	gunplay	40.65988
13079	all	100
13079	voice acting	6.659245
13080	all	100
13081	all	100
13082	all	100
13083	all	100
13083	soundtrack	59.04026
13084	all	100
13085	all	100
13086	all	100
13086	soundtrack	59.04026
13087	all	100
13088	all	100
13089	all	100
13089	soundtrack	59.04026
13090	all	100
13091	all	100
13091	voice acting	6.659245
13092	all	100
13093	all	100
13093	soundtrack	59.04026
13094	all	100
13095	all	100
13096	all	100
13096	gunplay	40.65988
13097	all	100
13098	all	100
13098	soundtrack	59.04026
13099	all	100
13100	all	100
13100	soundtrack	59.04026
13101	all	100
13101	soundtrack	59.04026
13101	graphics	50.62688
13102	all	100
13102	soundtrack	59.04026
13103	all	100
13104	all	100
13105	all	100
13106	all	100
13106	soundtrack	59.04026
13107	all	100
13107	voice acting	6.659245
13108	all	100
13108	soundtrack	59.04026
13109	all	100
13110	all	100
13111	all	100
13111	soundtrack	59.04026
13112	all	100
13113	all	100
13113	soundtrack	59.04026
13114	all	100
13115	all	100
13115	soundtrack	59.04026
13116	all	100
13117	all	100
13117	voice acting	6.659245
13118	all	100
13118	soundtrack	59.04026
13119	all	100
13119	npc	43.54567
13120	all	100
13120	graphics	50.62688
13121	all	100
13121	voice acting	6.659245
13122	all	100
13122	voice acting	6.659245
13123	all	100
13123	voice acting	6.659245
13124	all	100
13125	all	100
13126	all	100
13127	all	100
13127	soundtrack	59.04026
13128	all	100
13129	all	100
13130	all	100
13130	soundtrack	59.04026
13131	all	100
13132	all	100
13133	all	100
13134	all	100
13134	guns	77.04581
13135	all	100
13135	soundtrack	59.04026
13136	all	100
13136	voice acting	6.659245
13137	all	100
13137	soundtrack	59.04026
13138	all	100
13138	soundtrack	59.04026
13139	all	100
13139	voice acting	6.659245
13139	soundtrack	59.04026
13140	all	100
13141	all	100
13141	graphics	50.62688
13142	all	100
13143	all	100
13143	soundtrack	59.04026
13144	all	100
13144	soundtrack	59.04026
13145	all	100
13146	all	100
13146	gunplay	40.65988
13146	guns	45.44962
13146	cry	43.86219
13147	all	100
13147	soundtrack	59.04026
13147	cry	43.86219
13148	all	100
13148	soundtrack	59.04026
13149	all	100
13150	all	100
13151	all	100
13152	all	100
13152	guns	45.44962
13153	all	100
13153	soundtrack	59.04026
13153	cry	43.86219
13154	all	100
13155	all	100
13156	all	100
13157	all	100
13157	enemies	75.05309
13157	cry	43.86219
13158	all	100
13159	all	100
13160	all	100
13161	all	100
13161	voice acting	6.659245
13162	all	100
13163	all	100
13163	ubisoft	41.70108
13164	all	100
13165	all	100
13166	all	100
13167	all	100
13168	all	100
13168	characters	59.46443
13169	all	100
13169	graphics	50.62688
13170	all	100
13170	voice acting	6.659245
13171	all	100
13172	all	100
13172	cutscenes	40.65988
13173	all	100
13174	all	100
13174	soundtrack	59.04026
13175	all	100
13175	guns	45.44962
13176	all	100
13176	voice acting	6.659245
13177	all	100
13178	all	100
13179	all	100
13179	soundtrack	59.04026
13180	all	100
13181	all	100
13181	soundtrack	59.04026
13182	all	100
13183	all	100
13183	soundtrack	59.04026
13184	all	100
13185	all	100
13186	all	100
13187	all	100
13188	all	100
13188	voice acting	6.659245
13189	all	100
13189	soundtrack	59.04026
13189	cry	43.86219
13190	all	100
13191	all	100
13191	graphics	50.62688
13192	all	100
13192	soundtrack	59.04026
13193	all	100
13193	coop	71.82907
13194	all	100
13194	story	59.94361
13195	all	100
13196	all	100
13197	all	100
13198	all	100
13199	all	100
13199	cry	43.86219
13200	all	100
13200	voice acting	6.659245
13201	all	100
13202	all	100
13202	voice acting	6.659245
13203	all	100
13204	all	100
13204	graphics	50.62688
13205	all	100
13205	voice acting	6.659245
13206	all	100
13207	all	100
13208	all	100
13208	cry	43.86219
13209	all	100
13209	voice acting	6.659245
13210	all	100
13210	guns	45.44962
13211	all	100
13211	cry	43.86219
13212	all	100
13212	ubisoft	41.70108
13212	cry	43.86219
13213	all	100
13213	voice acting	6.659245
13214	all	100
13214	soundtrack	59.04026
13215	all	100
13215	soundtrack	59.04026
13216	all	100
13217	all	100
13217	soundtrack	59.04026
13218	all	100
13219	all	100
13220	all	100
13220	cult	42.07018
13221	all	100
13222	all	100
13223	all	100
13223	soundtrack	59.04026
13224	all	100
13224	voice acting	6.659245
13225	all	100
13225	gunplay	40.65988
13226	all	100
13226	soundtrack	59.04026
13227	all	100
13227	soundtrack	59.04026
13228	all	100
13229	all	100
13230	all	100
13231	all	100
13232	all	100
13233	all	100
13233	gunplay	40.65988
13234	all	100
13235	all	100
13235	guns	45.44962
13236	all	100
13236	voice acting	6.659245
13237	all	100
13238	all	100
13239	all	100
13239	guns	77.04581
13240	all	100
13241	all	100
13241	cry	43.86219
13242	all	100
13243	all	100
13243	ubisoft	41.70108
13244	all	100
13244	ubisoft	41.70108
13245	all	100
13245	guns	45.44962
13246	all	100
13247	all	100
13247	soundtrack	59.04026
13248	all	100
13249	all	100
13249	graphics	50.62688
13250	all	100
13251	all	100
13251	npc	43.54567
13252	all	100
13252	soundtrack	59.04026
13253	all	100
13254	all	100
13255	all	100
13256	all	100
13256	voice acting	6.659245
13257	all	100
13258	all	100
13259	all	100
13260	all	100
13260	voice acting	6.659245
13260	cry	43.86219
13261	all	100
13261	voice acting	6.659245
13262	all	100
13263	all	100
13263	soundtrack	59.04026
13263	cry	43.86219
13264	all	100
13264	soundtrack	59.04026
13265	all	100
13266	all	100
13267	all	100
13268	all	100
13268	voice acting	6.659245
13269	all	100
13270	all	100
13271	all	100
13271	guns	77.04581
13272	all	100
13273	all	100
13274	all	100
13274	graphics	50.62688
13275	all	100
13275	voice acting	6.659245
13276	all	100
13277	all	100
13278	all	100
13279	all	100
13279	soundtrack	59.04026
13279	graphics	50.62688
13280	all	100
13281	all	100
13281	voice acting	6.659245
13281	cutscenes	40.65988
13282	all	100
13283	all	100
13284	all	100
13285	all	100
13286	all	100
13287	all	100
13287	cry	43.86219
13288	all	100
13289	all	100
13290	all	100
13290	npc	43.54567
13291	all	100
13292	all	100
13292	soundtrack	59.04026
13293	all	100
13293	voice acting	6.659245
13294	all	100
13295	all	100
13295	character	63.6038
13296	all	100
13296	ending	71.2765
13297	all	100
13297	voice acting	6.659245
13298	all	100
13299	all	100
13299	cult	42.07018
13300	all	100
13300	soundtrack	59.04026
13301	all	100
13301	soundtrack	59.04026
13302	all	100
13303	all	100
13303	soundtrack	59.04026
13304	all	100
13305	all	100
13306	all	100
13307	all	100
13307	guns	45.44962
13308	all	100
13308	guns	45.44962
13309	all	100
13310	all	100
13310	voice acting	6.659245
13310	guns	45.44962
13311	all	100
13312	all	100
13313	all	100
13314	all	100
13315	all	100
13315	soundtrack	59.04026
13316	all	100
13316	soundtrack	59.04026
13317	all	100
13318	all	100
13319	all	100
13319	character	42.78371
13320	all	100
13320	soundtrack	59.04026
13320	cry	43.86219
13321	all	100
13322	all	100
13322	guns	45.44962
13322	cry	43.86219
13323	all	100
13324	all	100
13325	all	100
13325	graphics	50.62688
13326	all	100
13327	all	100
13328	all	100
13329	all	100
13329	soundtrack	59.04026
13330	all	100
13330	voice acting	6.659245
13331	all	100
13332	all	100
13332	soundtrack	59.04026
13333	all	100
13334	all	100
13335	all	100
13336	all	100
13337	all	100
13338	all	100
13339	all	100
13340	all	100
13341	all	100
13341	voice acting	6.659245
13342	all	100
13343	all	100
13344	all	100
13344	cry	43.86219
13345	all	100
13345	cutscenes	40.65988
13346	all	100
13346	voice acting	6.659245
13347	all	100
13348	all	100
13349	all	100
13350	all	100
13351	all	100
13352	all	100
13352	cry	43.86219
13353	all	100
13354	all	100
13355	all	100
13356	all	100
13356	voice acting	6.659245
13357	all	100
13358	all	100
13358	voice acting	6.659245
13359	all	100
13360	all	100
13361	all	100
13362	all	100
13363	all	100
13364	all	100
13364	cry	43.86219
13365	all	100
13366	all	100
13366	cutscenes	40.65988
13367	all	100
13367	voice acting	6.659245
13367	cry	43.86219
13368	all	100
13369	all	100
13369	montana	68.11655
13370	all	100
13371	all	100
13372	all	100
13372	guns	77.04581
13373	all	100
13374	all	100
13375	all	100
13375	gunplay	40.65988
13376	all	100
13377	all	100
13378	all	100
13379	all	100
13380	all	100
13381	all	100
13382	all	100
13383	all	100
13383	voice acting	6.659245
13384	all	100
13384	soundtrack	59.04026
13385	all	100
13386	all	100
13387	all	100
13388	all	100
13389	all	100
13389	soundtrack	59.04026
13389	cult	42.07018
13390	all	100
13391	all	100
13392	all	100
13393	all	100
13393	main menu	4.943296
13393	map	20.74542
13394	all	100
13394	cutscenes	40.65988
13395	all	100
13395	cry	43.86219
13396	all	100
13397	all	100
13398	all	100
13399	all	100
13399	voice acting	6.659245
13399	cry	43.86219
13400	all	100
13401	all	100
13402	all	100
13403	all	100
13403	soundtrack	59.04026
13404	all	100
13404	character	42.78371
13404	npc	43.54567
13404	cry	43.86219
13405	all	100
13406	all	100
13406	voice acting	6.659245
13407	all	100
13408	all	100
13408	soundtrack	59.04026
13409	all	100
13410	all	100
13410	cry	43.86219
13411	all	100
13412	all	100
13412	animations	50.76026
13413	all	100
13413	cry	43.86219
13414	all	100
13415	all	100
13415	soundtrack	59.04026
13416	all	100
13417	all	100
13418	all	100
13419	all	100
13419	voice acting	6.659245
13420	all	100
13421	all	100
13422	all	100
13423	all	100
13424	all	100
13425	all	100
13425	soundtrack	59.04026
13426	all	100
13426	voice acting	6.659245
13427	all	100
13427	soundtrack	59.04026
13428	all	100
13429	all	100
13429	soundtrack	59.04026
13430	all	100
13430	ubisoft	41.70108
13431	all	100
13432	all	100
13433	all	100
13434	all	100
13435	all	100
13436	all	100
13436	voice acting	6.659245
13437	all	100
13438	all	100
13439	all	100
13440	all	100
13441	all	100
13442	all	100
13443	all	100
13443	voice acting	6.659245
13444	all	100
13445	all	100
13445	soundtrack	59.04026
13445	cry	43.86219
13446	all	100
13447	all	100
13448	all	100
13448	soundtrack	59.04026
13449	all	100
13450	all	100
13450	voice acting	6.659245
13451	all	100
13452	all	100
13453	all	100
13454	all	100
13455	all	100
13456	all	100
13457	all	100
13457	guns	77.04581
13458	all	100
13458	gunplay	40.65988
13459	all	100
13459	voice acting	6.659245
13460	all	100
13461	all	100
13462	all	100
13462	voice acting	6.659245
13463	all	100
13464	all	100
13465	all	100
13465	voice acting	6.659245
13466	all	100
13467	all	100
13468	all	100
13468	soundtrack	59.04026
13469	all	100
13470	all	100
13471	all	100
13472	all	100
13473	all	100
13474	all	100
13475	all	100
13476	all	100
13476	voice acting	6.659245
13477	all	100
13477	voice acting	6.659245
13478	all	100
13479	all	100
13480	all	100
13481	all	100
13482	all	100
13482	soundtrack	59.04026
13483	all	100
13483	soundtrack	59.04026
13483	graphics	50.62688
13484	all	100
13484	character	42.78371
13485	all	100
13486	all	100
13486	soundtrack	59.04026
13487	all	100
13487	voice acting	6.659245
13487	cry	43.86219
13488	all	100
13489	all	100
13490	all	100
13490	guns	45.44962
13491	all	100
13492	all	100
13493	all	100
13494	all	100
13495	all	100
13496	all	100
13497	all	100
13497	soundtrack	59.04026
13498	all	100
13499	all	100
13500	all	100
13501	all	100
13502	all	100
13502	gameplay	49.31993
13502	scenery	47.35538
13503	all	100
13504	all	100
13505	all	100
13505	soundtrack	59.04026
13506	all	100
13506	gameplay	49.31993
13506	visuals	49.85963
13507	all	100
13508	all	100
13508	voice acting	6.659245
13509	all	100
13509	weapon	71.16225
13510	all	100
13511	all	100
13512	all	100
13513	all	100
13513	voice acting	6.659245
13513	character	42.78371
13514	all	100
13515	all	100
13515	character	42.78371
13516	all	100
13516	voice acting	6.659245
13516	character	42.78371
13517	all	100
13518	all	100
13519	all	100
13519	npc	43.54567
13520	all	100
13520	ubisoft	41.70108
13521	all	100
13522	all	100
13522	ubisoft	41.70108
13523	all	100
13524	all	100
13525	all	100
13525	character	42.78371
13526	all	100
13527	all	100
13528	all	100
13529	all	100
13529	textures	45.58214
13530	all	100
13531	all	100
13531	character	42.78371
13532	all	100
13533	all	100
13534	all	100
13534	cutscenes	40.65988
13535	all	100
13535	cult	42.07018
13536	all	100
13537	all	100
13538	all	100
13539	all	100
13540	all	100
13541	all	100
13542	all	100
13542	guns	45.44962
13543	all	100
13544	all	100
13545	all	100
13545	ubisoft	41.70108
13546	all	100
13547	all	100
13547	cult	42.07018
13548	all	100
13549	all	100
13549	voice acting	6.659245
13549	character	42.78371
13550	all	100
13550	ubisoft	41.70108
13551	all	100
13551	weapons	81.98419
13552	all	100
13552	character	42.78371
13553	all	100
13554	all	100
13555	all	100
13555	voice acting	6.659245
13556	all	100
13557	all	100
13558	all	100
13559	all	100
13559	character	63.6038
13560	all	100
13561	all	100
13562	all	100
13562	guns	45.44962
13562	cry	43.86219
13563	all	100
13563	npc	43.54567
13564	all	100
13565	all	100
13566	all	100
13566	ubisoft	41.70108
13567	all	100
13567	voice acting	6.659245
13567	character	42.78371
13568	all	100
13569	all	100
13569	cult	42.07018
13570	all	100
13570	cry	43.86219
13571	all	100
13571	cry	43.86219
13572	all	100
13573	all	100
13573	character	42.78371
13574	all	100
13574	cutscenes	40.65988
13575	all	100
13576	all	100
13577	all	100
13577	character	42.78371
13578	all	100
13579	all	100
13580	all	100
13581	all	100
13582	all	100
13583	all	100
13583	outposts	65.8118
13584	all	100
13585	all	100
13586	all	100
13586	voice acting	6.659245
13587	all	100
13588	all	100
13588	soundtrack	59.04026
13589	all	100
13590	all	100
13591	all	100
13591	voice acting	6.659245
13591	character	42.78371
13592	all	100
13593	all	100
13594	all	100
13595	all	100
13595	voice acting	6.659245
13596	all	100
13597	all	100
13598	all	100
13599	all	100
13600	all	100
13601	all	100
13601	voice acting	6.659245
13601	gunplay	40.65988
13602	all	100
13603	all	100
13603	voice acting	6.659245
13604	all	100
13604	weapon	71.16225
13604	guns	77.04581
13605	all	100
13606	all	100
13607	all	100
13608	all	100
13609	all	100
13610	all	100
13610	cry	43.86219
13611	all	100
13612	all	100
13613	all	100
13613	voice acting	6.659245
13614	all	100
13615	all	100
13616	all	100
13617	all	100
13618	all	100
13619	all	100
13619	character	42.78371
13620	all	100
13621	all	100
13622	all	100
13623	all	100
13624	all	100
13624	guns	45.44962
13625	all	100
13626	all	100
13626	cry	43.86219
13627	all	100
13628	all	100
13629	all	100
13630	all	100
13631	all	100
13632	all	100
13633	all	100
13634	all	100
13634	ubisoft	41.70108
13635	all	100
13636	all	100
13637	all	100
13638	all	100
13638	cutscenes	40.65988
13639	all	100
13639	voice acting	6.659245
13640	all	100
13641	all	100
13642	all	100
13643	all	100
13644	all	100
13644	characters	59.46443
13644	character	63.6038
13645	all	100
13645	npc	43.54567
13646	all	100
13647	all	100
13648	all	100
13649	all	100
13650	all	100
13651	all	100
13652	all	100
13653	all	100
13654	all	100
13655	all	100
13656	all	100
13657	all	100
13658	all	100
13659	all	100
13660	all	100
13661	all	100
13662	all	100
13663	all	100
13664	all	100
13664	voice acting	6.659245
13665	all	100
13666	all	100
13666	voice acting	6.659245
13667	all	100
13667	character	42.78371
13668	all	100
13669	all	100
13670	all	100
13670	soundtrack	59.04026
13671	all	100
13672	all	100
13673	all	100
13674	all	100
13674	weapon	71.16225
13675	all	100
13676	all	100
13677	all	100
13678	all	100
13679	all	100
13680	all	100
13680	character	42.78371
13681	all	100
13682	all	100
13683	all	100
13683	cutscenes	40.65988
13684	all	100
13684	character	42.78371
13685	all	100
13685	voice acting	6.659245
13686	all	100
13686	character	42.78371
13687	all	100
13688	all	100
13689	all	100
13690	all	100
13690	soundtrack	59.04026
13691	all	100
13691	soundtrack	59.04026
13692	all	100
13693	all	100
13694	all	100
13694	npc	43.54567
13695	all	100
13696	all	100
13697	all	100
13697	guns	45.44962
13698	all	100
13699	all	100
13699	character	42.78371
13700	all	100
13701	all	100
13701	ubisoft	86.45049
13702	all	100
13702	ubisoft	86.45049
13703	all	100
13703	ubisoft	86.45049
13704	all	100
13704	ubisoft	86.45049
13704	game	38.16782
13705	all	100
13705	ubisoft	86.45049
13706	all	100
13706	ubisoft	86.45049
13707	all	100
13707	ubisoft	86.45049
13708	all	100
13708	ubisoft	86.45049
13709	all	100
13709	ubisoft	86.45049
13710	all	100
13710	ubisoft	86.45049
13711	all	100
13711	ubisoft	86.45049
13712	all	100
13712	ubisoft	86.45049
13713	all	100
13713	ubisoft	86.45049
13713	game	38.16782
13714	all	100
13714	ubisoft	86.45049
13715	all	100
13715	ubisoft	86.45049
13716	all	100
13716	ubisoft	86.45049
13717	all	100
13717	ubisoft	86.45049
13718	all	100
13718	game	38.16782
13719	all	100
13719	ubisoft	86.45049
13720	all	100
13720	ubisoft	86.45049
13721	all	100
13721	ubisoft	86.45049
13721	game	38.16782
13722	all	100
13722	ubisoft	86.45049
13723	all	100
13723	devs	51.98293
13724	all	100
13724	ubisoft	86.45049
13725	all	100
13725	devs	51.98293
13726	all	100
13726	ubisoft	86.45049
13727	all	100
13727	ubisoft	86.45049
13728	all	100
13728	ubisoft	86.45049
13729	all	100
13729	ubisoft	86.45049
13729	game	38.16782
13730	all	100
13730	game	38.16782
13731	all	100
13731	game	38.16782
13732	all	100
13732	ubisoft	86.45049
13733	all	100
13733	ubisoft	86.45049
13734	all	100
13734	ubisoft	86.45049
13735	all	100
13735	ubisoft	86.45049
13736	all	100
13736	ubisoft	86.45049
13736	farcry	41.70108
13737	all	100
13737	game	38.16782
13737	devs	51.98293
13738	all	100
13738	ubisoft	86.45049
13739	all	100
13739	ubisoft	86.45049
13739	far cry	7.181452
13739	game	38.16782
13740	all	100
13740	ubisoft	86.45049
13741	all	100
13741	ubisoft	86.45049
13742	all	100
13742	ubisoft	86.45049
13743	all	100
13743	ubisoft	86.45049
13744	all	100
13744	game	38.16782
