User_Id	Pos	Neg	Nut	Total
amzn1.account.AHCUW3YPV46YTEROLVSYRRBFUUUA	0.9981967	3.597797E-05	0.001767454	1
amzn1.account.AHQM6O5YYXMEYMLJS6NHVFPNICYA	0.8792605	0.005955633	0.1147839	3
amzn1.account.AEFT66JPCDAX6IUIRK2CLOSAQ5NQ	0.8847764	0.0168327	0.09839097	2
amzn1.account.AENAYIITHYOVNKHVFBZ2NAVBWEUA	0.765022	0.03121517	0.2037628	4
amzn1.account.AE3LF4CWN7CWJA5ZHJSKAMCGXPDA	0.9943613	0.0005488936	0.005089863	2
amzn1.account.AECNYYDJ6CAIWCWY4NZINWBWCN3Q	0.9971523	0.0002987461	0.002549002	3
amzn1.account.AFNAARD64E5ZQHVXMXMQ2ACEDA4Q	0.991798	0.0008156498	0.007386237	1
amzn1.account.AFWGXOVOPIVVZZ655POMNGDUCRFA	0.9998183	3.744856E-06	0.0001780867	1
amzn1.account.AFXUVZ6Q2BKK4FBZYXB7UWM6DOIA	0.3647524	0.5113384	0.1239093	4
amzn1.account.AE5DREVDJ2S2C6U2UCUNQSNLA2SQ	0.2936323	0.5624251	0.1439426	4
amzn1.account.AGRIFL7DZ5JSJMA2LB5YUAIMQ6RA	0.007994834	0.8874762	0.1045289	1
amzn1.account.AGZOUIVXYHSU4TFRNX4EM537R4OA	0.01817758	0.8663277	0.1154947	1
amzn1.account.AE4KTVQVVCXS7LDXCJWZQUM6HF7A	0.6172434	0.2261099	0.1566467	2
amzn1.account.AFFBGGDMKY3UH3HAB46ZC2DYTRMQ	0.9954782	0.0007492313	0.003772597	1
amzn1.account.AGB4ZIEFLMMCRUA6PAXKREO34M6A	0.8206002	0.006795608	0.1726042	2
amzn1.account.AHXDHU6UREFDYEXJGARXE54OOKZQ	0.522116	0.4264774	0.05140661	2
amzn1.account.AHSTUTQLMWZ6JEYGJ5U6IINHZRLA	0.9954782	0.0007492313	0.003772597	1
amzn1.account.AFN2NRSLZ243CGWZ7HPKZC7NU5QA	0.9797626	0.00364815	0.01658912	1
amzn1.account.AGCRP5FPUMGWCFJQR5MIXYCW2RAA	0.9967592	0.0003253469	0.002915443	1
amzn1.account.AFY3I6YF7EHO2MNPINQ5ZRBHROBQ	0.9988472	0.0001798216	0.0009729866	1
amzn1.account.AF6KL5RTZEQXHNDLCAXNATDCSZXQ	0.9812717	0.007236561	0.01149178	1
amzn1.account.AFX2BHB6XWEXHA4YVQ57GC764HWQ	0.573379	0.038247	0.388374	4
amzn1.account.AEVNN4JA6BOMK7CEOB7G72RQZOIQ	0.7494344	0.02447433	0.2260913	2
amzn1.account.AEFP5WOTZSTAEGN252HE4VP3FVCQ	0.5106941	0.3611203	0.1281857	2
amzn1.account.AEASJLV3IMAK2QZJJ6APTTA2ZEHQ	0.7746605	0.1245459	0.1007936	1
amzn1.account.AH4HPOWC2DQV6QZUOWBBETPUSGTA	0.9823368	0.001219525	0.01644354	3
amzn1.account.AHUJI22O554KCCL4IL7FIXUZNMQQ	0.6904007	0.02310123	0.286498	1
amzn1.account.AHVZPSQZUQZ2SVYBHOAS2KIHXTTA	0.5627491	0.04959406	0.3876568	2
amzn1.account.AFG4QWULC7XHRDFDJ756GQHRZOGA	0.2143539	0.5546003	0.2310458	1
amzn1.account.AGIZEMOTPQ4YSVIDZAWPDRNIQTUQ	0.02834973	0.8247375	0.1469127	8
amzn1.account.AET2P44LFAJCRWUXKZINSGKF6RCA	0.9067062	0.07643835	0.01685544	2
amzn1.account.AEWJ2CP4W6ONYGU5VPKHTSPIVUTA	0.5146616	0.3612419	0.1240965	2
amzn1.account.AGI6UTYLJOGXT3VICYF7OS2P6RBQ	0.4429496	0.1415594	0.415491	4
amzn1.account.AHEKF7TIQQTTYUHH7KUDBT2I5MZA	0.07327135	0.5422524	0.3844763	4
amzn1.account.AH54RM54DJ5F74YR4DPRAYLVL4TA	0.05101109	0.7847729	0.164216	1
amzn1.account.AE27IL5MLUPMT66F4OAFHNKZADHA	0.03814594	0.5746363	0.3872177	1
amzn1.account.AEYUHGB54TVOUHI6G5LUS44DL3DQ	0.6828086	0.0251971	0.2919944	3
amzn1.account.AGWJG6C2FVFQTW3XKVHXB7BHRLXA	0.316145	0.2720187	0.4118364	2
amzn1.account.AEOPGTVIOEFW6HFBGDLT3KQT3MZQ	0.04408048	0.3339911	0.6219284	2
amzn1.account.AGWMFUMAUONWHTNLZYCYAH3ATBZA	0.2746113	0.4056013	0.3197875	2
amzn1.account.AFNZJAXB37UPXQLBVKLN6546WK2Q	0.4913087	0.4805728	0.02811844	2
amzn1.account.AEYDHA7MXUDDNASOWZ5FAWKPVGBA	0.1352208	0.4197616	0.4450176	4
amzn1.account.AH45QZ7CZR56HZ2JHDPKML7XP7RA	0.350623	0.5393782	0.1099987	3
amzn1.account.AHLYJGKM7AQ6A6DTHFRHZMLNGE2Q	0.02173071	0.8367121	0.1415571	1
amzn1.account.AHTHC7ZXTSIBXM7UIDN4V64UDZIA	0.009342925	0.9783412	0.01231578	2
amzn1.account.AENNJ4M7BHXWNKPT5PXH4RE7CUMA	0.9992932	0.0001842825	0.0005224494	1
amzn1.account.AGI44PSKPUDDOMUDCDW6BL2MVHBQ	0.9625092	0.007289253	0.03020166	1
amzn1.account.AGU5CSXCL2NHC2OICGTSUVFDLWLA	0.998784	2.703905E-05	0.001188956	2
amzn1.account.AGGZCGDKEE3GADHFMVAGFTDKHVVA	0.9916542	0.001117286	0.007228537	1
amzn1.account.AFEZNJM6SUH4PDFBT7DJVO4UCVXQ	0.9677893	0.006268016	0.02594268	1
amzn1.account.AHDZH5B5H46KDWMJHE532WF77SNA	0.7612444	0.1268276	0.111928	12
amzn1.account.AFKJVZKKISI33NIFVNS6IWUFQSRQ	0.7077467	0.09746891	0.1947844	3
amzn1.account.AGWTRRW3WPYAQZWTVDASYHQCYHFA	0.4732784	0.02505752	0.501664	2
amzn1.account.AGZQDLTUA6JVEYGKWIZI6CHW7T2A	0.9999574	1.027375E-06	4.15177E-05	1
amzn1.account.AHSIQORSIRCLJRO53XN5X7IVZXHA	0.4090551	0.03489461	0.5560503	2
amzn1.account.AH4Y4M62U5UUD2EUNFXFKQS7VHEA	0.8533327	0.01974443	0.126923	3
amzn1.account.AH7PFUFLKNBYH6BCATKOW4M6KJGQ	0.7770894	0.048854	0.1740566	2
amzn1.account.AEJBSTIMWFJ3WE2TBTN4TOJIVFIA	0.3984981	0.0108666	0.5906352	2
amzn1.account.AEF3CVB3PTWUONIIQP57STVF5JWA	0.987848	0.005545819	0.006606171	1
amzn1.account.AE7PEVPPGTP3OCVIAHE4I6CFNALA	0.5300904	0.4065949	0.06331474	2
amzn1.account.AFNDAFYUOTJSFFWCA3SATLWHLU2Q	0.02397832	0.7212629	0.2547587	2
amzn1.account.AF7BL4BPSVGVRBCFI3BOQG4AQTUA	0.3435253	0.5963933	0.06008127	3
amzn1.account.AFZ4KJRLFIU2HEFJHEPBSRX4HH2A	0.02862969	0.7239869	0.2473834	1
amzn1.account.AG252Z2UMS6TYPQOQQSKRQ4RMKAQ	0.05655229	0.7745645	0.1688832	3
amzn1.account.AGPEQSH7QWQYUI3V5EWNA2EKGLBQ	0.02115214	0.480445	0.4984028	2
amzn1.account.AGXHGTUTCSFQS74X4NSSN3KLEF3Q	0.9487838	0.00228017	0.04893608	1
amzn1.account.AGEPKX3UZV7YTJIMVCL3LLN2LGZQ	0.7530778	0.143981	0.1029412	1
amzn1.account.AECG7EKGLTJMCVLRRY7FRNUZYAGA	0.7550568	0.110853	0.1340901	7
amzn1.account.AEZXDGYWWEJSJWHX4B6VU7D6QI3Q	0.9912777	0.0004831371	0.008239124	2
amzn1.account.AHMJ73EG3KO52JLFHAIO4FFPPKEA	0.9900148	0.001347467	0.008637758	1
amzn1.account.AHU7PRGHEJ5M3SBTR6ECZB34KP6Q	0.8348254	0.08153693	0.08363772	2
amzn1.account.AGP5LXJV6IJD52UNKL5Q4RABSNLA	0.619871	0.07593749	0.3041916	1
amzn1.account.AH7L45JASIHSKHSBXMJM7UFVIQJA	0.09725883	0.4562309	0.4465102	1
amzn1.account.AEFCZ4PSOJKLBMWVQALW3KG3FIAA	0.996161	0.001053764	0.002785196	1
amzn1.account.AGQNFDDBVW6KRPLNKRHL3FMFEEVQ	0.9903647	0.001495061	0.008140372	1
amzn1.account.AE2ZKZXAJ42GRMEVBVMCM3VXXSPQ	0.7215428	0.01319261	0.2652646	2
amzn1.account.AFPLOWZXGNEQUKDZGH7JWGUJ3XZQ	0.5522064	0.01675162	0.431042	2
